order_id,product_id,quantity,unit_price,discount,cost_ratio,line_revenue,line_cost,line_profit
O502438,P1029,4,144066.83,0.0,0.6683989277135856,576267.32,385176.46,191090.86
O502438,P1063,3,216931.98,0.0,0.5328412016554909,650795.94,346770.89,304025.05
O502439,P1060,4,129773.76,0.0,0.5023780956333018,519095.04,260781.98,258313.06
O502440,P1086,1,174362.98,0.0,0.5443092436233478,174362.98,94907.38,79455.6
O502441,P1076,2,19364.57,0.0,0.7735378020813388,38729.14,29958.45,8770.69
O502441,P1082,1,8702.56,0.0,0.6108302052176989,8702.56,5315.79,3386.77
O502442,P1104,4,189343.27,0.0,0.5372007998512972,757373.08,406861.42,350511.66
O502443,P1017,3,241738.68,0.1,0.5376727061548808,652694.44,389928.87,262765.57
O502443,P1104,2,189343.27,0.0,0.5332069911552323,378686.54,201918.31,176768.23
O502443,P1087,3,37071.04,0.0,0.5389956037389733,111213.12,59943.38,51269.74
O502444,P1095,1,249463.93,0.0,0.7133112614952474,249463.93,177945.43,71518.5
O502444,P1069,1,239187.6,0.0,0.5553870488316031,239187.6,132841.7,106345.9
O502444,P1116,2,89809.85,0.0,0.5282366198006613,179619.7,94881.7,84738.0
O502444,P1004,3,137186.27,0.0,0.7892716191611329,411558.81,324831.69,86727.12
O502444,P1111,1,123956.44,0.0,0.7721564613215551,123956.44,95713.77,28242.67
O502445,P1025,1,102837.58,0.1,0.5623592978755788,92553.82,57831.67,34722.15
O502445,P1018,1,141196.37,0.0,0.7122540965909003,141196.37,100567.69,40628.68
O502445,P1052,3,122918.23,0.0,0.6866234113036832,368754.69,253195.6,115559.09
O502446,P1018,3,141196.37,0.0,0.7926882894515845,423589.11,335774.13,87814.98
O502446,P1045,1,199375.82,0.1,0.6566417434462264,179438.24,130918.49,48519.75
O502446,P1081,2,231890.12,0.0,0.5902014425980098,463780.24,273723.77,190056.47
O502446,P1058,4,191402.36,0.0,0.6355205557371111,765609.44,486560.54,279048.9
O502446,P1030,3,156682.48,0.0,0.5703126787105128,470047.44,268074.01,201973.43
O502447,P1014,2,18181.31,0.05,0.6642566956098532,34544.49,24154.11,10390.38
O502448,P1051,2,245322.9,0.0,0.590783831846924,490645.8,289865.61,200780.19
O502448,P1025,1,102837.58,0.0,0.7129656985509392,102837.58,73319.67,29517.91
O502448,P1112,4,23101.74,0.0,0.7030498233413613,92406.96,64966.7,27440.26
O502448,P1089,3,92244.02,0.0,0.7045326989679088,276732.06,194966.79,81765.27
O502449,P1003,1,87735.23,0.0,0.7825710170475693,87735.23,68659.05,19076.18
O502449,P1092,3,55833.42,0.15,0.6194307564950929,142375.22,103754.81,38620.41
O502449,P1094,1,6180.37,0.0,0.5881099292253198,6180.37,3634.74,2545.63
O502449,P1080,2,158141.76,0.0,0.620855324702779,316283.52,196366.31,119917.21
O502449,P1063,1,216931.98,0.1,0.7992275637279934,195238.78,173378.02,21860.76
O502450,P1082,3,8702.56,0.1,0.6623690243686977,23496.91,17292.92,6203.99
O502450,P1038,3,227725.83,0.0,0.5607920122441119,683177.49,383120.48,300057.01
O502450,P1014,2,18181.31,0.05,0.777684414264153,34544.49,28278.64,6265.85
O502450,P1099,2,7521.56,0.1,0.5564292295534334,13538.81,8370.43,5168.38
O502451,P1079,4,129566.39,0.1,0.5137465293222111,466439.0,266257.13,200181.87
O502452,P1059,2,99088.96,0.0,0.7255186658253933,198177.92,143781.78,54396.14
O502452,P1090,3,201891.55,0.0,0.7861177643582707,605674.65,476131.6,129543.05
O502452,P1081,4,231890.12,0.0,0.5038467202291832,927560.48,467348.31,460212.17
O502453,P1048,2,236234.36,0.05,0.7059968776780218,448845.28,333561.44,115283.84
O502453,P1116,4,89809.85,0.15,0.569331294226471,305353.49,204526.23,100827.26
O502453,P1000,4,240439.33,0.0,0.7693257931440975,961757.32,739904.71,221852.61
O502453,P1056,4,74302.75,0.0,0.5933953672203919,297211.0,176363.63,120847.37
O502454,P1019,1,89430.15,0.0,0.5823970313491671,89430.15,52083.85,37346.3
O502455,P1036,2,60026.44,0.0,0.53103978974324,120052.88,63752.86,56300.02
O502455,P1053,3,216432.69,0.0,0.6009629214175504,649298.07,390204.07,259094.0
O502456,P1002,4,98835.93,0.05,0.5552022751840311,375576.53,219495.73,156080.8
O502457,P1037,1,241151.1,0.1,0.6003845740652601,217035.99,144783.4,72252.59
O502457,P1060,4,129773.76,0.0,0.6564959289533004,519095.04,340783.78,178311.26
O502457,P1041,1,218012.41,0.05,0.7612629486634861,207111.79,165964.77,41147.02
O502458,P1104,2,189343.27,0.1,0.757565288753884,340817.89,286879.78,53938.11
O502458,P1020,2,146795.03,0.0,0.5184422785186639,293590.06,152209.5,141380.56
O502458,P1096,3,170498.04,0.0,0.5197205465432171,511494.12,265834.0,245660.12
O502458,P1094,2,6180.37,0.0,0.6660416436517245,12360.74,8232.77,4127.97
O502458,P1069,1,239187.6,0.0,0.6685417297606933,239187.6,159906.89,79280.71
O502459,P1033,3,13707.05,0.05,0.60891747209488,39065.09,25039.39,14025.7
O502459,P1045,1,199375.82,0.15,0.5868853919298836,169469.45,117010.76,52458.69
O502459,P1070,2,53316.73,0.05,0.7346409860401519,101301.79,78337.31,22964.48
O502459,P1048,4,236234.36,0.0,0.506673830763772,944937.44,478775.07,466162.37
O502460,P1118,3,202825.86,0.05,0.6866615993068081,578053.7,417818.19,160235.51
O502460,P1106,3,166000.97,0.0,0.6243240232243641,498002.91,310915.18,187087.73
O502460,P1058,4,191402.36,0.0,0.6826330056313175,765609.44,522630.27,242979.17
O502460,P1071,3,30879.0,0.0,0.5814053001336731,92637.0,53859.64,38777.36
O502460,P1038,3,227725.83,0.0,0.7631676235023193,683177.49,521378.94,161798.55
O502461,P1108,3,212096.67,0.0,0.6230131389362158,636290.01,396417.04,239872.97
O502461,P1058,1,191402.36,0.0,0.5081391569659321,191402.36,97259.03,94143.33
O502461,P1026,1,248486.7,0.05,0.719547600086335,236062.36,178798.01,57264.35
O502462,P1067,3,192073.84,0.05,0.7691980040701439,547410.44,443228.44,104182.0
O502462,P1106,2,166000.97,0.0,0.5245673450318398,332001.94,174157.38,157844.56
O502462,P1077,2,221332.33,0.0,0.7248792454032407,442664.66,320878.42,121786.24
O502462,P1075,1,223700.19,0.0,0.5518177241954921,223700.19,123441.73,100258.46
O502462,P1040,3,135213.11,0.0,0.5313251946072867,405639.33,215526.4,190112.93
O502463,P1091,3,72574.93,0.0,0.524383536340148,217724.79,114171.3,103553.49
O502463,P1047,2,219764.28,0.0,0.614240433460079,439528.56,269976.21,169552.35
O502464,P1112,2,23101.74,0.0,0.5423875386936997,46203.48,25060.19,21143.29
O502464,P1053,1,216432.69,0.05,0.5224612274378393,205611.06,113077.69,92533.37
O502464,P1040,1,135213.11,0.05,0.7666066087293688,128452.45,103655.26,24797.19
O502464,P1012,3,67796.38,0.1,0.7071779197374589,183050.23,143832.31,39217.92
O502464,P1039,2,181647.24,0.05,0.5169826665591951,345129.76,187816.95,157312.81
O502465,P1039,2,181647.24,0.0,0.749618642897204,363294.48,272332.32,90962.16
O502466,P1051,4,245322.9,0.05,0.6368375589952855,932227.02,624923.35,307303.67
O502466,P1095,3,249463.93,0.05,0.7810115900949672,710972.2,584502.66,126469.54
O502466,P1067,3,192073.84,0.0,0.6652268634423445,576221.52,383318.03,192903.49
O502467,P1083,4,121303.49,0.0,0.6216844038496616,485213.96,301649.95,183564.01
O502467,P1072,4,214074.64,0.05,0.7696183210764969,813483.63,659023.06,154460.57
O502467,P1050,1,117818.2,0.0,0.7086508336759791,117818.2,83491.97,34326.23
O502468,P1066,3,207569.65,0.0,0.5419700155672447,622708.95,337489.58,285219.37
O502468,P1030,3,156682.48,0.05,0.6795370054852226,446545.07,319414.63,127130.44
O502468,P1009,3,209077.89,0.0,0.7786543774131616,627233.67,488398.24,138835.43
O502469,P1090,1,201891.55,0.0,0.5734818094651772,201891.55,115781.13,86110.42
O502470,P1040,4,135213.11,0.15,0.5645273554083892,459724.57,305326.0,154398.57
O502470,P1042,3,36140.48,0.0,0.5883106777947881,108421.44,63785.49,44635.95
O502470,P1054,2,148827.95,0.05,0.5048136804885491,282773.1,150260.77,132512.33
O502470,P1014,1,18181.31,0.0,0.5474856967887186,18181.31,9954.01,8227.3
O502470,P1022,4,113234.76,0.05,0.6925133378304429,430292.09,313666.33,116625.76
O502471,P1078,1,114286.49,0.0,0.6343078731999254,114286.49,72492.82,41793.67
O502472,P1109,3,154946.61,0.0,0.7879949618962969,464839.83,366291.44,98548.39
O502473,P1055,3,96331.16,0.05,0.5349894910322394,274543.81,154608.47,119935.34
O502473,P1082,1,8702.56,0.0,0.5989870476111665,8702.56,5212.72,3489.84
O502473,P1078,2,114286.49,0.0,0.7184625870800851,228572.98,164221.13,64351.85
O502474,P1031,4,53522.78,0.1,0.7501185054514127,192682.01,160593.71,32088.3
O502474,P1081,3,231890.12,0.0,0.7450610209139097,695670.36,518316.87,177353.49
O502474,P1105,3,193155.0,0.0,0.6707368216271561,579465.0,388668.51,190796.49
O502474,P1117,3,31305.53,0.0,0.5545180340653453,93916.59,52078.44,41838.15
O502474,P1025,2,102837.58,0.0,0.7949079207432073,205675.16,163492.81,42182.35
O502475,P1077,2,221332.33,0.0,0.67347804205272,442664.66,298124.93,144539.73
O502476,P1018,3,141196.37,0.0,0.688057510226608,423589.11,291453.67,132135.44
O502477,P1038,2,227725.83,0.0,0.7234960490018111,455451.66,329517.48,125934.18
O502477,P1025,4,102837.58,0.1,0.5867280294826431,370215.29,241350.76,128864.53
O502477,P1044,4,34705.92,0.0,0.5718570041242274,138823.68,79387.29,59436.39
O502478,P1012,3,67796.38,0.0,0.6249869630522656,203389.14,127115.56,76273.58
O502478,P1102,4,186157.13,0.0,0.5352513143099,744628.52,398563.39,346065.13
O502478,P1058,2,191402.36,0.0,0.5106338503228244,382804.72,195473.05,187331.67
O502478,P1046,1,71838.82,0.0,0.5120002370560078,71838.82,36781.49,35057.33
O502479,P1088,1,77651.31,0.1,0.6017247004592301,69886.18,46724.71,23161.47
O502479,P1009,2,209077.89,0.0,0.6716948760271773,418155.78,280873.09,137282.69
O502480,P1056,4,74302.75,0.15,0.7840688486168647,252629.35,233033.89,19595.46
O502480,P1070,1,53316.73,0.05,0.5469990084598968,50650.89,29164.2,21486.69
O502481,P1086,1,174362.98,0.05,0.6087914005192077,165644.83,106150.68,59494.15
O502481,P1033,4,13707.05,0.0,0.7752176344099712,54828.2,42503.79,12324.41
O502482,P1032,4,101203.88,0.0,0.7199040340757389,404815.52,291428.33,113387.19
O502482,P1091,1,72574.93,0.1,0.76772610547001,65317.44,55717.67,9599.77
O502482,P1025,2,102837.58,0.1,0.6549089896093624,185107.64,134698.51,50409.13
O502482,P1005,1,41919.68,0.0,0.7437335123800558,41919.68,31177.07,10742.61
O502482,P1053,3,216432.69,0.0,0.6451728397615533,649298.07,418909.48,230388.59
O502483,P1044,1,34705.92,0.0,0.7093929937911823,34705.92,24620.14,10085.78
O502484,P1079,4,129566.39,0.0,0.6871053992986154,518265.56,356103.06,162162.5
O502485,P1116,3,89809.85,0.1,0.5683634383445569,242486.6,153133.91,89352.69
O502485,P1070,1,53316.73,0.0,0.7561514135940954,53316.73,40315.52,13001.21
O502486,P1052,3,122918.23,0.05,0.7003214373939931,350316.96,258246.81,92070.15
O502486,P1059,1,99088.96,0.0,0.6918391651161153,99088.96,68553.62,30535.34
O502486,P1095,1,249463.93,0.05,0.5478380185735949,236990.73,136665.83,100324.9
O502486,P1077,2,221332.33,0.0,0.6922549071554762,442664.66,306436.78,136227.88
O502487,P1066,1,207569.65,0.0,0.6659854384434459,207569.65,138238.36,69331.29
O502487,P1081,3,231890.12,0.0,0.5959061348147049,695670.36,414554.24,281116.12
O502487,P1047,4,219764.28,0.0,0.6873095222759402,879057.12,604184.33,274872.79
O502488,P1096,2,170498.04,0.0,0.7829087807663202,340996.08,266968.83,74027.25
O502489,P1077,1,221332.33,0.0,0.6910445631570808,221332.33,152950.5,68381.83
O502489,P1105,3,193155.0,0.05,0.5486392351538641,550491.75,317917.23,232574.52
O502490,P1090,3,201891.55,0.0,0.5743566504916048,605674.65,347873.26,257801.39
O502490,P1059,4,99088.96,0.1,0.5393114286221508,356720.26,213759.23,142961.03
O502491,P1084,3,173179.62,0.0,0.6421936326489941,519538.86,333644.55,185894.31
O502491,P1066,2,207569.65,0.15,0.7939737625284997,352868.4,329609.71,23258.69
O502491,P1020,1,146795.03,0.1,0.5581695844051923,132115.53,81936.52,50179.01
O502492,P1119,3,237131.25,0.0,0.5046713676636617,711393.75,359020.06,352373.69
O502492,P1059,3,99088.96,0.0,0.6076047261584892,297266.88,180620.76,116646.12
O502492,P1087,3,37071.04,0.0,0.6929878008522294,111213.12,77069.34,34143.78
O502492,P1013,1,51877.46,0.0,0.7090502045119113,51877.46,36783.72,15093.74
O502493,P1036,3,60026.44,0.0,0.702956237709941,180079.32,126587.88,53491.44
O502493,P1083,4,121303.49,0.0,0.6932429784932793,485213.96,336371.17,148842.79
O502494,P1086,3,174362.98,0.0,0.7460560695897756,523088.94,390253.68,132835.26
O502495,P1101,3,209199.57,0.05,0.6193322370656281,596218.77,388692.11,207526.66
O502495,P1072,2,214074.64,0.05,0.6052998628397058,406741.82,259158.7,147583.12
O502496,P1097,4,207803.45,0.05,0.7688547532913663,789653.11,639082.68,150570.43
O502496,P1000,1,240439.33,0.1,0.7402192572541704,216395.4,177977.82,38417.58
O502496,P1069,1,239187.6,0.05,0.7616486465417804,227228.22,182176.91,45051.31
O502496,P1077,3,221332.33,0.0,0.5174423372780482,663996.99,343580.15,320416.84
O502496,P1039,1,181647.24,0.0,0.7123327173949722,181647.24,129393.27,52253.97
O502497,P1097,4,207803.45,0.0,0.5035966328003467,831213.8,418596.47,412617.33
O502497,P1001,3,99812.55,0.05,0.5911961421492593,284465.77,177026.38,107439.39
O502497,P1032,4,101203.88,0.1,0.661864059286078,364333.97,267932.84,96401.13
O502497,P1004,3,137186.27,0.05,0.5628575716630423,390980.87,231648.99,159331.88
O502497,P1013,1,51877.46,0.0,0.6840244882045464,51877.46,35485.45,16392.01
O502498,P1049,3,40603.81,0.05,0.5680498673449781,115720.86,69194.97,46525.89
O502498,P1002,2,98835.93,0.0,0.6636706432699611,197671.86,131189.01,66482.85
O502498,P1115,3,20238.42,0.0,0.5225872616271965,60715.26,31729.02,28986.24
O502498,P1117,3,31305.53,0.05,0.7801728534940954,89220.76,73271.17,15949.59
O502499,P1021,4,38242.39,0.05,0.6064597455229304,145321.08,92769.88,52551.2
O502499,P1020,1,146795.03,0.0,0.5099386895920036,146795.03,74856.47,71938.56
O502499,P1105,4,193155.0,0.1,0.6757835398498879,695358.0,522123.88,173234.12
O502499,P1100,2,185515.9,0.0,0.5303174228589063,371031.8,196764.63,174267.17
O502500,P1030,1,156682.48,0.0,0.6174606007822927,156682.48,96745.26,59937.22
O502500,P1109,3,154946.61,0.15,0.6814988056077377,395113.86,316787.79,78326.07
O502500,P1069,3,239187.6,0.0,0.70792758844873,717562.8,507982.5,209580.3
O502500,P1013,3,51877.46,0.0,0.7032771143071614,155632.38,109452.69,46179.69
O502501,P1095,2,249463.93,0.15,0.7104560416339472,424088.68,354466.31,69622.37
O502501,P1015,1,88242.2,0.0,0.7327691568205308,88242.2,64661.16,23581.04
O502502,P1052,3,122918.23,0.05,0.5289143498495054,350316.96,195039.65,155277.31
O502503,P1102,2,186157.13,0.0,0.5486730052566416,372314.26,204278.78,168035.48
O502503,P1103,4,39141.17,0.0,0.7002055633047093,156564.68,109627.46,46937.22
O502503,P1117,3,31305.53,0.0,0.6338558069460132,93916.59,59529.58,34387.01
O502503,P1038,1,227725.83,0.0,0.5795108596836507,227725.83,131969.59,95756.24
O502503,P1079,2,129566.39,0.0,0.5830622827845107,259132.78,151090.55,108042.23
O502504,P1014,4,18181.31,0.05,0.5265362211348646,69088.98,38292.47,30796.51
O502504,P1100,2,185515.9,0.0,0.6569457415299522,371031.8,243747.76,127284.04
O502505,P1045,4,199375.82,0.0,0.7145101200495731,797503.28,569824.16,227679.12
O502505,P1003,1,87735.23,0.05,0.6387136625743629,83348.47,56037.69,27310.78
O502505,P1065,4,104265.72,0.1,0.7650353680171265,375356.59,319067.85,56288.74
O502505,P1083,4,121303.49,0.0,0.5169334853800945,485213.96,250823.34,234390.62
O502506,P1072,2,214074.64,0.0,0.537461817051941,428149.28,230113.89,198035.39
O502506,P1079,4,129566.39,0.15,0.7908082185260444,440525.73,409848.66,30677.07
O502506,P1080,2,158141.76,0.0,0.7145904696511232,316283.52,226013.19,90270.33
O502506,P1060,3,129773.76,0.0,0.68212613125374,389321.28,265566.22,123755.06
O502507,P1026,2,248486.7,0.05,0.7148998754453104,472124.73,355286.22,116838.51
O502507,P1033,1,13707.05,0.0,0.6019844674316462,13707.05,8251.43,5455.62
O502508,P1112,4,23101.74,0.0,0.5078507457512017,92406.96,46928.94,45478.02
O502508,P1054,4,148827.95,0.15,0.7192464752487288,506015.03,428175.91,77839.12
O502508,P1018,4,141196.37,0.0,0.6315169614654121,564785.48,356671.61,208113.87
O502508,P1020,1,146795.03,0.0,0.6060463285486934,146795.03,88964.59,57830.44
O502508,P1080,1,158141.76,0.05,0.7746510905094373,150234.67,122504.69,27729.98
O502509,P1085,2,181785.91,0.05,0.6719049564397941,345393.23,244285.71,101107.52
O502509,P1005,1,41919.68,0.05,0.7334051551090861,39823.7,30744.11,9079.59
O502510,P1101,3,209199.57,0.0,0.7472214275549525,627598.71,468955.2,158643.51
O502510,P1118,2,202825.86,0.0,0.7403307164562604,405651.72,300316.43,105335.29
O502511,P1094,2,6180.37,0.05,0.7934145267016415,11742.7,9807.19,1935.51
O502511,P1053,2,216432.69,0.05,0.7091765038957993,411222.11,306977.96,104244.15
O502512,P1050,4,117818.2,0.0,0.7157170046233055,471272.8,337297.96,133974.84
O502512,P1118,2,202825.86,0.0,0.7974884801280613,405651.72,323502.57,82149.15
O502513,P1000,2,240439.33,0.1,0.6204507763468046,432790.79,298361.54,134429.25
O502513,P1029,1,144066.83,0.0,0.761514694902991,144066.83,109709.01,34357.82
O502514,P1083,4,121303.49,0.0,0.7491406832356209,485213.96,363493.52,121720.44
O502514,P1091,2,72574.93,0.0,0.5619807342265404,145149.86,81571.42,63578.44
O502515,P1018,4,141196.37,0.0,0.6197003029693388,564785.48,349997.73,214787.75
O502515,P1013,2,51877.46,0.0,0.6039931877589944,103754.92,62667.26,41087.66
O502515,P1077,1,221332.33,0.0,0.7987744006647021,221332.33,176794.6,44537.73
O502515,P1031,4,53522.78,0.0,0.6949358901166887,214091.12,148779.6,65311.52
O502515,P1088,4,77651.31,0.05,0.710019768966899,295074.98,220535.86,74539.12
O502516,P1101,2,209199.57,0.0,0.7536352233612631,418399.14,315320.33,103078.81
O502517,P1028,4,157357.87,0.05,0.6504586222035119,597959.91,409419.13,188540.78
O502517,P1106,1,166000.97,0.0,0.7787947216520434,166000.97,129280.68,36720.29
O502517,P1110,3,25796.76,0.0,0.6712525116841425,77390.28,51948.42,25441.86
O502518,P1002,3,98835.93,0.1,0.7639861509863466,266857.01,226527.85,40329.16
O502518,P1090,4,201891.55,0.0,0.5978220008460667,807566.2,482780.84,324785.36
O502519,P1059,2,99088.96,0.0,0.5867738817652497,198177.92,116285.63,81892.29
O502520,P1073,2,112030.85,0.15,0.6129740230012206,190452.44,137344.0,53108.44
O502520,P1038,4,227725.83,0.0,0.5009443762795859,910903.32,456311.9,454591.42
O502520,P1050,2,117818.2,0.0,0.6488531334638274,235636.4,152893.42,82742.98
O502520,P1034,1,120984.33,0.0,0.6761004184180368,120984.33,81797.56,39186.77
O502521,P1054,3,148827.95,0.0,0.5067366007850495,446483.85,226249.71,220234.14
O502521,P1003,2,87735.23,0.0,0.7242738213093101,175470.46,127088.66,48381.8
O502521,P1028,1,157357.87,0.0,0.6279072084759019,157357.87,98806.14,58551.73
O502522,P1032,2,101203.88,0.0,0.6588079519470126,202407.76,133347.84,69059.92
O502522,P1021,1,38242.39,0.0,0.5324722105043495,38242.39,20363.01,17879.38
O502522,P1007,4,137259.38,0.0,0.6309703712317535,549037.52,346426.41,202611.11
O502523,P1049,3,40603.81,0.0,0.6468322899555086,121811.43,78791.57,43019.86
O502523,P1085,1,181785.91,0.0,0.7204753339404547,181785.91,130972.26,50813.65
O502523,P1055,1,96331.16,0.0,0.6070532017059616,96331.16,58478.14,37853.02
O502524,P1042,4,36140.48,0.1,0.6618712947463603,130105.73,95681.39,34424.34
O502524,P1024,2,124268.87,0.0,0.7262175520616967,248537.74,180492.47,68045.27
O502525,P1117,3,31305.53,0.15,0.5881384351248473,79829.1,55235.96,24593.14
O502525,P1088,2,77651.31,0.0,0.611444792437709,155302.62,94958.98,60343.64
O502525,P1055,1,96331.16,0.0,0.5282551540114028,96331.16,50887.43,45443.73
O502525,P1096,4,170498.04,0.0,0.7573303106473774,681992.16,516493.33,165498.83
O502526,P1061,1,125112.07,0.0,0.5740822739381284,125112.07,71824.62,53287.45
O502526,P1003,4,87735.23,0.0,0.5386633197896583,350940.92,189039.0,161901.92
O502526,P1013,4,51877.46,0.15,0.7742222538288425,176383.36,160658.74,15724.62
O502527,P1047,4,219764.28,0.0,0.6323888018262761,879057.12,555905.88,323151.24
O502528,P1116,4,89809.85,0.0,0.5737948200146775,359239.4,206129.71,153109.69
O502529,P1004,4,137186.27,0.0,0.690909874481795,548745.08,379133.39,169611.69
O502529,P1074,1,212354.34,0.0,0.6739103102765432,212354.34,143107.78,69246.56
O502529,P1088,2,77651.31,0.0,0.520809523705845,155302.62,80883.08,74419.54
O502529,P1082,2,8702.56,0.05,0.7848545861649487,16534.86,13660.49,2874.37
O502530,P1044,2,34705.92,0.0,0.6615976084865757,69411.84,45922.71,23489.13
O502530,P1084,4,173179.62,0.15,0.6837576148895433,588810.71,473651.54,115159.17
O502530,P1090,2,201891.55,0.05,0.5931406206467623,383593.94,239500.16,144093.78
O502530,P1113,4,104255.59,0.15,0.6547305986383194,354469.01,273037.3,81431.71
O502530,P1085,3,181785.91,0.0,0.5928183637228344,545357.73,323298.08,222059.65
O502531,P1018,2,141196.37,0.0,0.7971388703551832,282392.74,225106.23,57286.51
O502531,P1042,1,36140.48,0.0,0.6605801146099237,36140.48,23873.68,12266.8
O502532,P1068,3,145088.12,0.0,0.7474812764479011,435264.36,325351.96,109912.4
O502533,P1033,2,13707.05,0.15,0.7010704066642058,23301.98,19219.21,4082.77
O502533,P1030,4,156682.48,0.0,0.6466676170605761,626729.92,405285.94,221443.98
O502534,P1038,2,227725.83,0.1,0.5831528960020358,409906.49,265597.95,144308.54
O502534,P1106,3,166000.97,0.0,0.6875240295808592,498002.91,342388.97,155613.94
O502534,P1013,2,51877.46,0.05,0.7426364353944543,98567.17,77052.18,21514.99
O502534,P1001,4,99812.55,0.0,0.7725525541954792,399250.2,308441.76,90808.44
O502535,P1101,1,209199.57,0.0,0.7453295214864673,209199.57,155922.62,53276.95
O502535,P1024,2,124268.87,0.1,0.7369899538839483,223683.97,183169.82,40514.15
O502535,P1027,2,220557.43,0.05,0.7996048779641296,419059.12,352717.59,66341.53
O502535,P1077,2,221332.33,0.0,0.6827007594559674,442664.66,302207.5,140457.16
O502536,P1001,4,99812.55,0.0,0.6472697805092907,399250.2,258422.59,140827.61
O502536,P1100,3,185515.9,0.05,0.5922983997043991,528720.31,329642.31,199078.0
O502536,P1010,2,112348.57,0.1,0.7061441642824211,202227.43,158668.57,43558.86
O502536,P1043,3,198465.41,0.05,0.773856005532042,565626.42,460750.95,104875.47
O502537,P1010,3,112348.57,0.05,0.5829949484812855,320193.42,196495.95,123697.47
O502538,P1001,4,99812.55,0.0,0.6493037248561327,399250.2,259234.64,140015.56
O502538,P1054,1,148827.95,0.1,0.705142019053861,133945.16,104944.84,29000.32
O502538,P1047,4,219764.28,0.05,0.717700478691032,835104.26,630899.72,204204.54
O502538,P1012,1,67796.38,0.05,0.6968739690487261,64406.56,47245.53,17161.03
O502539,P1103,3,39141.17,0.15,0.6616059751080221,99809.98,77688.1,22121.88
O502539,P1013,3,51877.46,0.0,0.5060252372549957,155632.38,78753.91,76878.47
O502539,P1113,4,104255.59,0.0,0.7872519223354818,417022.36,328301.65,88720.71
O502539,P1099,3,7521.56,0.0,0.6871498630814491,22564.68,15505.32,7059.36
O502540,P1092,2,55833.42,0.1,0.6955079956858194,100500.16,77665.18,22834.98
O502540,P1008,4,191427.85,0.0,0.7423396200730382,765711.4,568417.91,197293.49
O502540,P1000,3,240439.33,0.0,0.7609788949275593,721317.99,548907.77,172410.22
O502541,P1068,1,145088.12,0.0,0.6973651373600144,145088.12,101179.4,43908.72
O502541,P1086,2,174362.98,0.15,0.6533294431145248,296417.07,227832.94,68584.13
O502541,P1069,3,239187.6,0.0,0.7875000994550727,717562.8,565080.78,152482.02
O502541,P1067,1,192073.84,0.0,0.6682443210368589,192073.84,128352.25,63721.59
O502541,P1004,2,137186.27,0.0,0.6007493782456453,274372.54,164829.13,109543.41
O502542,P1108,4,212096.67,0.05,0.6253532662106925,805967.35,530541.38,275425.97
O502542,P1095,4,249463.93,0.0,0.5754056612360811,997855.72,574171.83,423683.89
O502542,P1062,1,146010.64,0.0,0.5627482204353121,146010.64,82167.23,63843.41
O502542,P1038,3,227725.83,0.0,0.6494252345161637,683177.49,443672.7,239504.79
O502542,P1057,2,53992.88,0.0,0.5077150654260042,107985.76,54826.0,53159.76
O502543,P1001,2,99812.55,0.0,0.7096904947544456,199625.1,141672.04,57953.06
O502543,P1037,3,241151.1,0.1,0.533776078738642,651107.97,386162.07,264945.9
O502543,P1014,3,18181.31,0.0,0.7585202914406791,54543.93,41372.68,13171.25
O502543,P1029,4,144066.83,0.0,0.5882422382829614,576267.32,338984.78,237282.54
O502543,P1050,3,117818.2,0.05,0.7230373437105189,335781.87,255560.88,80220.99
O502544,P1065,2,104265.72,0.05,0.7192189757510317,198104.87,149979.77,48125.1
O502545,P1023,3,158053.64,0.0,0.5511983638276949,474160.92,261356.72,212804.2
O502546,P1031,2,53522.78,0.0,0.7266901396734091,107045.56,77788.95,29256.61
O502546,P1037,1,241151.1,0.0,0.6471689865342432,241151.1,156065.51,85085.59
O502547,P1091,3,72574.93,0.0,0.620359566765688,217724.79,135067.66,82657.13
O502547,P1053,4,216432.69,0.0,0.7256822501089917,865730.76,628245.45,237485.31
O502547,P1103,3,39141.17,0.0,0.5594973071350454,117423.51,65698.14,51725.37
O502548,P1108,1,212096.67,0.15,0.5009502172979788,180282.17,106249.87,74032.3
O502548,P1019,3,89430.15,0.0,0.5153652504779938,268290.45,138267.57,130022.88
O502548,P1033,2,13707.05,0.15,0.7097891891351057,23301.98,19458.23,3843.75
O502548,P1083,2,121303.49,0.0,0.6491670436676702,242606.98,157492.46,85114.52
O502549,P1042,2,36140.48,0.0,0.5722327505441159,72280.96,41361.53,30919.43
O502549,P1001,4,99812.55,0.05,0.5818273801974883,379287.69,232294.7,146992.99
O502549,P1084,1,173179.62,0.0,0.554027555057248,173179.62,95946.28,77233.34
O502549,P1091,4,72574.93,0.0,0.7212297966913279,290299.72,209372.81,80926.91
O502550,P1035,2,137584.05,0.0,0.5344007579511868,275168.1,147050.04,128118.06
O502550,P1001,3,99812.55,0.05,0.5251896971333078,284465.77,157261.57,127204.2
O502551,P1036,1,60026.44,0.0,0.563550470751933,60026.44,33827.93,26198.51
O502551,P1067,4,192073.84,0.0,0.7083982757373927,768295.36,544259.11,224036.25
O502551,P1025,4,102837.58,0.0,0.5476108180538632,411350.32,225259.89,186090.43
O502552,P1034,2,120984.33,0.05,0.7436746094386188,229870.23,179945.95,49924.28
O502552,P1092,4,55833.42,0.0,0.6632507011030612,223333.68,148126.22,75207.46
